,date,lon,lat,type,elevation,Barren,Cultivated and Managed Vegetation,Deciduous Broadleaf Trees,Evergreen Broadleaf Trees,Evergreen Deciduous Needleleaf Trees,Herbaceous Vegetation,Mixed-Other Trees,Open Water,Regularly Flooded Vegetation,Shrubs,Snow-Ice,Urban-Built-up,distance_light,distance_water,Temperature,U_Wind,V_wind,Precipitation,NDVI,Pop,year_precipitation,month
5146,2015/12/21,103.1143352,34.01524411,0,3004,0,4,23,0,22,22,29,0,0,0,0,0,11.33495566,32.42462992,259.1737889,0.573227061,0.602185334,0.000470608,0.42476499,7,638,12
5147,2016/7/15,129.07686,63.39207,1,80,0,0,0,0,85,0,15,0,0,0,0,0,49.58227562,2.4378250340000003,286.46862789999994,0.511663761,-1.043176851,0.001095191,0.71647002,0,244,7
5148,2019/4/14,118.6438527,34.67101339,1,85,0,100,0,0,0,0,0,0,0,0,0,0,17.17181403,0.325579758,287.8029785,0.205123288,1.810027591,0.000274749,0.42923501,176,842,4
5149,2016/6/16,134.611137,48.153838,1,33,16,17,0,0,4,17,4,41,0,0,0,0,23.03000633,0.0,290.1983337,-1.439475886,-0.931541034,0.003668008,0.7087,11,665,6
5150,2016/4/30,129.09224,63.40662,1,80,0,0,0,0,55,0,22,0,0,22,0,0,45.92194974,0.372165777,278.31068639999995,-0.386160229,-0.025710097,0.0005835090000000001,0.069584998,0,243,4
5151,2016/12/8,111.0441399,23.8050675,0,102,0,16,0,57,15,0,12,0,0,0,0,0,30.89026111,2.90498081,287.9789603000001,-0.92460537,-0.982776421,5.23e-06,0.76031001,45,1419,12
5152,2015/5/25,120.27516,37.17968,1,187,0,100,0,0,0,0,0,0,0,0,0,0,17.91713605,2.718839491,294.0834176,-0.577414351,0.611785633,1.77e-05,0.45925498,128,680,5
5153,2014/11/2,124.92098,43.12725,1,218,0,50,0,0,0,0,0,20,0,0,30,0,23.98991787,0.06476484099999999,279.2610692,2.074215548,0.51912289,4.02e-06,0.18225,110,670,11
5154,2015/10/7,84.22119874,44.91002077,0,290,50,0,0,0,0,27,0,0,0,23,0,0,40.0316685,24.983748100000003,287.8078613,-1.595416929,0.486226759,0.000120155,0.156159998,0,128,10
5155,2015/11/29,117.0304,30.61966,1,301,0,25,0,0,26,0,49,0,0,0,0,0,3.597035705,5.715247222,281.6797921,-0.351238055,-3.099713411,0.000276876,0.492825,324,1493,11
5156,2014/6/30,118.792,38.047,1,1,15,44,0,0,1,39,0,0,0,0,0,0,7.023017844,1.563831218,299.5094692,-0.402127428,1.945872622,0.001041713,0.311580005,47,581,6
5157,2015/12/12,108.595859,41.94019898,0,1487,46,0,0,0,0,54,0,0,0,0,0,0,39.24696662,75.71607901,264.9989014,2.374784499,2.52478927,6.65e-05,0.105365002,1,196,12
5158,2014/8/31,125.8418509,47.3449736,0,228,0,100,0,0,0,0,0,0,0,0,0,0,23.84433993,9.065281587000001,292.3900364,-0.378466393,0.812948931,0.0036011840000000008,0.81345,41,494,8
5159,2016/5/26,134.610872,48.153593,1,33,16,17,0,0,4,17,4,41,0,0,0,0,23.08041967,0.0,286.6328604,0.203940128,1.083813071,0.003641907,0.419329981,7,665,5
5160,2016/7/16,118.6319866,40.43098517,0,373,0,23,9,0,3,23,29,0,0,13,0,0,2.950027421,30.51450528,296.9986485,-0.594565442,-0.434850531,0.000611319,0.73206001,124,669,7
5161,2014/10/18,130.4295783,42.97588629999999,0,173,27,31,23,0,0,15,4,0,0,0,0,0,11.34867305,16.94489718,281.31854680000004,0.532495873,-0.570400849,9.02e-05,0.46138999,16,596,10
5162,2014/9/18,85.90072745,34.98127771,0,5070,52,0,0,0,0,22,0,0,0,26,0,0,412.713164,17.33736423,270.7718985,0.831096377,-0.41522666,0.0012069510000000002,0.127990002,0,112,9
5163,2014/12/9,112.6480048,37.00854398,0,1204,0,77,0,0,0,23,0,0,0,0,0,0,11.26292373,2.737416661,269.0456805,2.18670289,-0.976037536,0.00011156,0.253130005,53,543,12
5164,2016/3/5,122.79519,39.84965,1,40,25,13,21,0,0,27,9,4,0,0,0,0,23.23048519,0.152341273,275.54330439999995,-0.138091964,-0.031546082,0.00034286,0.258744995,18,725,3
5165,2019/2/20,115.9917368,29.97377049,1,9,0,32,0,5,0,0,0,60,3,0,0,0,11.88402362,0.0,277.07833430000005,-1.173730807,-1.372138551,0.004974912,0.30091499,193,1407,2
5166,2014/9/12,118.0624697,25.75211315,0,589,0,28,0,1,31,0,31,0,0,8,0,0,10.97769179,26.72043792,297.6248082,-0.567514096,0.139322511,0.002061043,0.738775,17,1599,9
5167,2014/7/11,95.13148553,38.5632784,0,3712,100,0,0,0,0,0,0,0,0,0,0,0,73.75952346,93.36246126,281.8718567,0.30161746100000003,-1.0291916559999998,0.000471354,0.083825,0,97,7
5168,2015/3/2,129.29038,42.75481,1,271,33,61,0,0,0,0,6,0,0,0,0,0,9.378655775,16.7920617,268.33182200000005,1.809283482,0.057929669,0.0010036510000000002,0.22471499,90,557,3
5169,2015/11/28,117.86844,32.50097,1,54,0,97,0,0,0,3,0,0,0,0,0,0,12.63347284,0.376585326,278.11339460000005,0.039139007,-1.493701867,0.000568079,0.28498501,107,915,11
5170,2016/8/6,133.997807,47.512237,1,49,35,59,0,0,0,0,6,0,0,0,0,0,14.77827045,14.96835601,293.9933384,1.109272173,-0.189722372,0.00571092,0.79198501,18,637,8
5171,2014/12/29,114.32678,34.21522,1,61,0,100,0,0,0,0,0,0,0,0,0,0,13.471515300000002,20.13445589,276.5980748,1.464293625,0.006659022,1.89e-07,0.4925,181,680,12
5172,2017/10/25,126.8364499,45.74587303,0,122,0,100,0,0,0,0,0,0,0,0,0,0,0.0,18.75650855,278.099108,0.994381805,1.555853384,1.42e-05,0.329169995,634,556,10
5173,2019/2/16,87.27793435,29.67706424,0,5584,18,5,0,0,0,55,0,0,0,21,0,0,112.396301,27.63938244,257.4868774,1.859336666,1.132575452,6.890000000000001e-05,0.109040002,1,197,2
5174,2019/1/15,89.95408523,28.76870285,0,4753,0,38,0,0,0,62,0,0,0,0,0,0,41.63946875,28.25223963,257.8417358,-0.354462245,0.6434355629999999,0.000112822,0.126534998,5,247,1
5175,2014/7/4,131.8722024,47.32336026,0,59,46,54,0,0,0,0,0,0,0,0,0,0,5.035780736,6.10670084,297.4228603,0.253532665,1.831253486,0.0039424970000000005,0.61925498,103,546,7
5176,2015/8/11,132.86893999999998,44.99508,1,65,13,73,0,0,1,0,13,0,0,0,0,0,29.08347589,0.35439738299999995,295.7606245,0.98870204,0.8006442779999999,0.006471050999999999,0.6987549809999999,0,624,8
5177,2016/5/23,134.625303,48.221052,1,36,4,37,0,0,0,0,28,32,0,0,0,0,14.03737892,0.0,289.2744141,1.111372845,1.065835536,0.003032233,0.483879981,9,667,5
5178,2016/2/1,122.7010682,50.02226821,0,663,0,0,0,0,20,0,80,0,0,0,0,0,149.18074740000003,104.6200267,252.6404114,2.065603273,0.638495581,1.73e-05,0.23846001,0,501,2
5179,2015/7/8,112.28222,51.26444,1,786,0,0,0,0,0,45,2,52,0,0,0,0,28.65000312,0.0,296.32133260000006,0.661818317,-0.784937223,0.000479316,0.57284502,4,344,7
5180,2013/9/29,124.635,47.75100000000001,1,160,0,56,0,0,0,2,19,0,22,0,0,0,15.54048332,5.7058499970000005,282.917062,0.602254748,-0.560919327,0.000285285,0.58361499,3,449,9
5181,2015/8/18,112.28146,51.2703,1,786,0,26,0,0,6,33,6,29,0,0,0,0,28.04105844,0.0,290.7056144,-0.83223067,0.264290861,0.003763868,0.552775,4,345,8
5182,2015/10/15,125.6499763,46.30519885,0,142,26,44,0,0,0,30,0,0,0,0,0,0,23.08051713,4.664566853,281.47286549999995,1.95768421,-0.590576368,0.00025590000000000004,0.320380005,15,470,10
5183,2015/6/13,116.1036699,48.93336136,0,766,9,41,0,0,0,51,0,0,0,0,0,0,27.58375782,15.49739652,291.0574035,-0.172399572,-2.215919392,0.003560483,0.42678999,0,233,6
5184,2016/5/12,134.600732,48.152275,1,33,20,30,0,0,0,0,21,29,0,0,0,0,23.93201615,0.0,285.5895211,-0.00723912,0.01125688,0.002237787,0.419329981,10,665,5
5185,2015/12/6,117.0152,40.52074,1,143,0,26,0,0,0,0,0,52,22,0,0,0,11.20394629,0.0,271.9206848,-0.093200901,-0.061818864,0.000161981,0.200530005,60,528,12
5186,2014/9/30,128.29040940000002,44.09422748,0,947,0,0,17,0,39,0,44,0,0,0,0,0,55.58644296,47.51642164,276.5345154,0.633434159,-0.631641535,0.003219175,0.7902549809999999,0,722,9
5187,2016/5/6,116.238608,40.003775,1,79,0,38,0,0,5,6,0,0,0,0,0,51,0.0,2.717777934,291.0619638,0.8721193079999999,0.964210774,0.0004424430000000001,0.48651499,10997,645,5
5188,2016/4/18,124.28658,47.77066,1,158,0,62,0,0,0,38,0,0,0,0,0,0,17.06409589,3.323167287,280.2779454,0.402371594,1.032019879,0.000727495,0.184815002,12,445,4
5189,2016/7/3,134.60679299999998,48.14967,1,40,0,18,0,0,5,16,25,36,0,0,0,0,23.87693818,0.0,294.7778669,0.3859530000000001,-0.010576546,0.001881596,0.76362002,7,665,7
5191,2015/12/7,116.42536,28.54512,1,26,0,82,0,0,0,0,0,18,0,0,0,0,26.96391175,0.0,282.42538019999995,-0.154860414,-2.2225068130000003,0.005659239,0.351844995,69,1384,12
5192,2016/7/19,128.8963783,43.62343244,0,886,3,0,0,0,19,0,78,0,0,0,0,0,25.7155884,21.45838975,291.5640608,-0.807210786,-0.259154473,0.002888391,0.853025,1,651,7
5193,2016/8/2,81.76848524,34.92298648,0,5007,100,0,0,0,0,0,0,0,0,0,0,0,174.9850415,0.948148411,278.01777000000004,-1.843507256,-0.327255181,0.0020271670000000003,0.083479999,0,55,8
5194,2013/3/2,117.183,30.928,1,21,0,100,0,0,0,0,0,0,0,0,0,0,23.54565245,6.100857347000001,282.2409929,0.064608063,0.023716126,0.00138781,0.45292002,574,1317,3
5195,2014/10/21,134.02334,47.27554,1,43,0,44,9,0,0,16,31,0,0,0,0,0,22.08958567,12.7397646,278.13388060000005,1.330775397,1.925181142,0.0006926360000000001,0.35606499,2,635,10
5196,2019/4/20,99.7245786,29.38998559,0,4238,0,39,0,0,0,61,0,0,0,0,0,0,57.52093247,25.77238862,273.5913784,0.7025828359999999,0.427432827,0.000460505,0.45213999,2,610,4
5197,2019/3/5,115.3868172,29.85935959,1,14,0,36,0,0,0,0,0,64,0,0,0,0,5.0088828460000006,0.0,281.9084952,-0.901284065,0.057110883,0.002128159,0.277969995,77,1407,3
5198,2019/2/23,116.1490566,29.65746262,1,10,13,18,0,0,0,0,0,70,0,0,0,0,1.6253171730000002,0.0,278.5401611,-0.502313239,-1.6469082999999998,0.003254329,0.278575,0,1532,2
5199,2016/7/24,133.99725,47.510722,1,49,35,59,0,0,0,0,6,0,0,0,0,0,14.58645674,14.75759408,295.8812823,-0.349006431,0.544728109,0.005342642,0.70548501,16,637,7
5200,2016/3/29,86.09066142,48.20852405,0,571,48,0,0,0,0,52,0,0,0,0,0,0,30.15171579,34.95527166,280.1423907,-0.188145931,0.006067046,0.000480118,0.076340002,7,207,3
5201,2016/2/19,116.2728,28.98045,1,15,0,35,0,0,5,0,0,32,24,3,0,0,9.070365803,0.0,281.9130816,-0.324367523,-2.8869158460000004,0.000964882,0.28383501,7,1301,2
5202,2019/2/3,116.003504,29.97695582,1,12,0,49,0,15,7,0,0,2,27,0,0,0,12.30908835,0.013837893,280.76184950000004,-1.055175879,-0.180992484,0.001816813,-0.3,261,1405,2
5203,2019/3/9,116.0231474,29.97530447,1,11,0,26,0,13,0,0,0,42,19,0,0,0,12.40332985,0.0,283.7557635,-0.445661213,-0.685491579,0.000192216,-0.3,176,1405,3
5204,2015/9/12,83.82996169,34.92195318,0,5147,48,19,0,0,0,10,0,0,0,22,0,0,307.2246398,16.09443135,272.373727,0.461824179,-2.583624431,0.00016627599999999998,0.097970001,0,86,9
5205,2015/8/13,90.28745427,37.64626742,0,3977,100,0,0,0,0,0,0,0,0,0,0,0,97.32459857,36.96735405,282.2017692,-0.280270255,-0.7777097140000001,0.000892986,0.102405005,0,87,8
5206,2016/3/2,94.68895961,41.83748742,0,1440,100,0,0,0,0,0,0,0,0,0,0,0,23.77587614,53.76581266,274.80837139999994,2.016205294,-0.433715101,0.000430147,0.059279999000000014,0,56,3
5207,2015/9/2,129.765124,47.11307494,0,266,7,0,0,0,18,0,75,0,0,0,0,0,49.69205839,29.53175502,288.8795122,0.5929423229999999,-0.344376424,0.002445991,0.834925,1,614,9
5208,2019/3/13,93.44484609,37.95706021,0,2751,100,0,0,0,0,0,0,0,0,0,0,0,38.03295066,25.28095373,271.510873,1.613472905,-1.973796925,9.69e-06,0.048789999,0,23,3
5209,2019/3/15,84.03308065,44.65577756,0,325,31,19,0,0,0,50,0,0,0,0,0,0,53.18518509,12.82411667,279.0830732,-1.100329203,-0.019613601,3.91e-05,0.083159998,5,125,3
5210,2015/5/21,115.6300088,43.47867089,0,1225,17,0,0,0,0,83,0,0,0,0,0,0,51.41923713,8.748665312,287.2651454,2.989777241,0.296198027,0.00022365,0.241275,1,293,5
5211,2015/2/27,84.62330666,44.3309675,0,673,48,0,0,0,0,52,0,0,0,0,0,0,12.15583366,22.44315404,269.27952789999995,0.477851525,0.288013313,8.92e-05,0.037825,21,160,2
5212,2016/5/14,134.632045,48.16356,1,33,0,32,0,0,7,31,15,15,0,0,0,0,20.37431074,0.0,284.561458,0.577464368,-0.091054931,0.00435262,0.419329981,120,665,5
5213,2015/10/25,123.08688,46.24255,1,135,48,0,0,0,0,52,0,0,0,0,0,0,14.30212565,0.0,277.1852112,2.989863174,0.440200124,0.000166872,0.239380005,6,399,10
5214,2014/10/9,101.7515699,33.16435999,0,3897,0,48,0,0,0,52,0,0,0,0,0,0,33.91693301,41.70902981,275.2966352,0.278844987,0.74199043,0.002097855,0.387725,1,721,10
5215,2014/11/10,132.56763999999998,46.70102,1,57,0,67,13,0,3,0,17,0,0,0,0,0,42.89033184,24.50707411,271.7661525,3.171542091,0.456293242,0.001703347,0.206680005,2,549,11
5216,2014/3/23,125.606,47.45399999999999,1,210,0,100,0,0,0,0,0,0,0,0,0,0,20.40527577,9.620543502,277.6334185,1.103093658,-0.340074486,3.84e-05,0.16553499800000002,105,478,3
5217,2014/12/3,91.31226798,43.43547247,0,1102,100,0,0,0,0,0,0,0,0,0,0,0,41.54655756,8.394897837,264.4834333,0.843728279,-0.586499155,4.42e-05,0.06310499900000001,0,59,12
5218,2016/2/1,116.43196,28.53267,1,16,0,10,0,0,0,21,0,70,0,0,0,0,26.56259066,0.0,277.3514317,0.004229869,0.293965195,0.00289127,0.28111001,135,1385,2
5219,2014/7/18,132.87236,45.13689,1,67,0,80,0,0,3,0,17,0,0,0,0,0,48.73381237,2.874370829,296.2511248,1.381976456,4.716531277,0.006153606,0.72105,2,611,7
5220,2015/12/14,87.85308552,41.76325870000001,0,1155,100,0,0,0,0,0,0,0,0,0,0,0,17.3632488,46.67274673,265.6655056,0.11436138,0.384602649,0.000377955,0.065320001,0,69,12
5221,2015/8/30,128.64874,43.69685,1,352,0,33,0,0,14,0,41,12,0,0,0,0,3.999880794,0.10175486,290.3423026,-0.257321094,0.26324075,0.005069797,0.8184,8,592,8
5222,2016/4/26,132.40556,47.88058,1,50,0,54,9,0,4,22,11,0,0,0,0,0,25.14481403,2.650810354,280.2122672,0.277940299,1.430926027,0.000976281,0.23315,0,583,4
5223,2015/8/30,124.46906,52.89733,1,357,0,37,0,0,4,0,59,0,0,0,0,0,103.3749036,53.03283912,291.2390660000001,0.6469542189999999,-0.256957901,0.001599962,0.8478049809999999,0,470,8
5224,2015/8/1,86.31321529,41.81197714,0,1051,31,0,0,0,0,35,0,0,0,27,0,8,2.021125191,3.4749907330000003,302.6083592,-0.713195145,-1.689547952,2.07e-05,0.096420001,60,68,8
5225,2015/12/4,117.00832,40.51548,1,143,0,0,0,0,0,0,8,92,0,0,0,0,12.13918226,0.0,271.1375776,0.351728231,0.13955852,7.120000000000001e-05,0.200530005,3,528,12
5226,2016/5/20,111.94686000000002,51.6295,1,915,0,47,0,0,5,0,35,0,0,13,0,0,18.55323163,31.72583612,284.0751692,1.931719388,-0.702206133,0.000602755,0.46518501,0,362,5
5227,2013/4/11,96.17966807,39.28089996,0,4032,64,0,0,0,0,36,0,0,0,0,0,0,115.3808362,55.56551003,266.9479239,0.302147878,-1.317601596,0.000230372,0.07164000200000001,0,174,4
5228,2014/8/15,83.25626164,43.54950637,0,849,0,69,0,0,0,16,0,0,0,0,0,16,2.497945479,38.29007047,290.2754255,0.011369816,-0.0027891820000000003,0.001115199,0.607329981,393,145,8
5229,2016/10/21,132.02658,47.70462,1,47,14,14,0,0,5,11,13,31,11,0,0,0,47.90163133,0.0,272.5362767,2.892777511,0.146351065,0.000213973,0.323994995,0,567,10
5230,2014/11/1,79.3500126,37.87515862,0,1274,100,0,0,0,0,0,0,0,0,0,0,0,67.20029499,60.58214119,279.4827532,-1.235405479,-0.187773453,0.000509514,0.061434998,0,35,11
5231,2016/7/14,109.4749726,41.50768531,0,1568,48,0,0,0,0,52,0,0,0,0,0,0,51.8594196,14.20439987,291.4001334,0.691111939,-0.121351251,0.002078823,0.21826001,4,258,7
5232,2019/2/17,116.00405220000002,29.97551579,1,12,0,49,0,15,7,0,0,2,27,0,0,0,12.1275537,0.094480573,277.0769959,-1.423839139,-1.4152573519999998,0.006990980999999999,-0.3,261,1405,2
5233,2014/8/10,97.56343218,28.98320102,0,4672,0,0,0,0,0,37,0,0,0,37,26,0,93.28600433,6.830596282,280.83398,0.575436848,0.829850091,0.004864275,0.172244995,0,650,8
5234,2013/3/22,118.512,33.653,1,13,0,100,0,0,0,0,0,0,0,0,0,0,12.09264899,1.895221764,281.4049857,-2.149477337,0.178531945,9.42e-05,0.387905005,281,809,3
5235,2016/4/17,118.7060074,34.24095032,0,5,0,100,0,0,0,0,0,0,0,0,0,0,6.381783321,12.91473677,289.7555193,-0.319071991,0.7234487070000001,0.002683382,0.62635498,291,802,4
5236,2014/8/23,112.3988367,34.94443289,0,301,0,100,0,0,0,0,0,0,0,0,0,0,1.827867278,2.211812618,297.9967128,-0.112993726,-0.212471951,0.000100561,0.63012002,312,593,8
5237,2016/5/23,134.625218,48.221128,1,36,4,37,0,0,0,0,28,32,0,0,0,0,14.03847456,0.0,289.2744141,1.111372845,1.065835536,0.003032233,0.483879981,9,667,5
5238,2015/2/24,118.3357334,24.89560215,0,179,0,72,0,0,3,0,21,3,0,0,0,0,4.379629278,0.479581143,289.3583331000001,-0.7083635070000001,-1.867126312,0.001907289,0.54436499,134,1261,2
5239,2015/11/14,105.5634778,39.88300925,0,1116,73,27,0,0,0,0,0,0,0,0,0,0,28.52663113,92.67647644,275.103023,0.630166778,-0.236824598,1.47e-05,0.083829999,0,106,11
5240,2018/12/18,118.6751209,41.28080927,0,733,0,73,0,0,3,23,0,0,0,0,0,0,32.05914797,15.45422641,267.9868426,2.30182428,0.038229935,1.14e-05,0.27978501,33,549,12
5241,2015/10/13,78.46529481,41.16611095,0,3952,100,0,0,0,0,0,0,0,0,0,0,0,32.35256572,4.036455684,276.0991909,0.557956253,0.130528535,0.000302102,0.104884998,2,229,10
5242,2015/12/11,117.00852,40.51399,1,143,0,0,0,0,0,10,9,70,10,0,0,0,12.17954245,0.0,272.472944,-0.033086559,0.15738380400000002,0.000249446,0.200530005,3,529,12
5243,2016/4/5,97.69324058,30.57923137,0,4084,0,0,0,0,10,63,28,0,0,0,0,0,16.38158224,39.14394399,277.439876,0.637295876,0.5976446999999999,0.0005576569999999999,0.211444995,5,509,4
5244,2014/9/27,133.12476,45.35031,1,63,43,56,0,0,0,0,1,0,0,0,0,0,32.53602877,1.82926874,284.4617484,1.157249076,0.011596407,0.002657955,0.6972549809999999,1,608,9
5245,2015/9/3,123.06988,46.22677,1,134,27,18,0,0,0,34,0,21,0,0,0,0,11.14302954,0.252098185,291.7645874,0.154431424,-0.153452339,0.000724635,0.48908501,14,399,9
5246,2016/11/14,125.15646940000002,40.70636934,0,434,0,0,29,0,3,0,68,0,0,0,0,0,38.52382013,9.980506737999999,276.2230268,0.329906068,-0.859818152,0.000543922,0.366994995,26,1091,11
5247,2016/3/18,121.2649693,44.36601939,0,223,48,0,0,0,0,53,0,0,0,0,0,0,44.81151242,4.681462573999999,278.9240853,1.987020544,-0.8093056679999999,0.0,0.198390002,14,391,3
5248,2019/3/7,102.4582993,36.08091193,0,2932,0,48,0,0,0,52,0,0,0,0,0,0,21.6367145,19.72378014,266.9991063,-0.448978603,0.006094429,0.000875255,0.1464,52,493,3
5249,2015/11/13,117.3876,38.79708,1,6,0,82,0,0,18,0,0,0,0,0,0,0,2.015144522,1.86313584,281.5622602,-0.8536675909999999,1.742546312,0.000573213,0.198,736,557,11
5250,2014/10/2,119.4695803,32.67917919,0,2,0,100,0,0,0,0,0,0,0,0,0,0,4.716152214,1.319150288,292.5956421,-0.767567345,-2.041611599,0.000430068,0.389775,165,971,10
5251,2018/10/21,86.96921082,44.63089761,0,401,100,0,0,0,0,0,0,0,0,0,0,0,41.41841431,33.57592146,279.57340350000004,-1.433907534,-0.11438894,0.000384051,0.15168499800000002,0,154,10
5252,2015/6/14,122.36692,37.16975,1,62,0,89,0,0,0,11,0,0,0,0,0,0,0.981275778,4.901687687,295.0227182,-0.044412102,1.532402839,0.000303851,0.50401499,375,705,6
5253,2016/5/20,76.69299157,37.9118479,0,1695,100,0,0,0,0,0,0,0,0,0,0,0,26.05267808,46.41042287,291.7128863,-1.19024757,-0.15952995,0.000146016,0.176184998,59,39,5
5254,2015/11/12,117.0123797,27.35092957,0,428,0,0,0,0,16,0,73,0,0,11,0,0,13.89889462,16.5079117,287.5488412,0.02426523,-0.8727136679999999,0.007990658000000001,0.7187049809999999,106,1808,11
5255,2014/7/9,132.85098,45.12952,1,69,0,44,0,0,18,17,20,1,0,0,0,0,48.61946607,0.36545958,295.38076780000006,1.717788126,4.393615518,0.00580095,0.72105,2,611,7
5256,2014/10/29,133.89676,47.25885,1,43,11,70,7,0,0,0,12,0,0,0,0,0,16.38665525,11.87057479,274.70548360000004,2.1112377980000003,0.108234992,0.001014778,0.31416499,4,629,10
5257,2014/5/30,177.645,65.278,1,77,31,0,0,0,5,0,13,0,0,51,0,0,139.3883997,15.76892277,274.7193342,-2.33761423,-1.424079045,0.0007744760000000001,0.075254999,0,326,5
5258,2014/5/21,119.6780737,46.13733019,0,973,15,44,0,0,0,20,20,0,0,0,0,0,66.51801775,38.89324476,283.8147147,-0.306848398,-0.298525189,0.001318243,0.36276001,0,414,5
5259,2015/10/20,106.4199691,38.77854639,0,1100,35,5,0,0,0,26,0,0,0,34,0,0,9.267437932,6.192449858,284.2579433,-0.206114394,-0.33967174200000005,0.000338433,0.194655005,227,188,10
5260,2014/10/26,133.06048,45.08198,1,68,19,36,0,0,4,14,28,0,0,0,0,0,36.61864225,22.53997804,278.98927960000003,2.466070363,0.53272364,0.002061273,0.373305005,1,626,10
5261,2016/3/7,116.4255,29.07097000000001,1,10,0,0,0,0,0,0,0,100,0,0,0,0,27.07082642,0.0,286.9507752,-1.670431388,-1.213154861,0.006829489,0.145865002,0,1453,3
5262,2014/3/2,116.265,28.959,1,15,0,21,0,0,7,0,0,46,19,7,0,0,7.276003556,0.0,283.0356794,-0.945105659,-3.324613929,0.006437118,0.398080005,13,1284,3
5263,2016/5/19,121.6301537,29.82982144,0,5,0,58,0,0,0,0,0,0,0,0,0,42,0.0,4.575589362,292.0030474,-1.106273804,1.851065589,0.003079051,0.53792002,1285,1387,5
5264,2016/6/6,87.83160767,37.4642657,0,4632,62,0,0,0,0,8,0,0,0,0,29,0,218.6611634,66.62101272,271.1300877,-0.202995539,-0.873970568,0.001764142,0.030929999,0,112,6
5265,2014/12/19,119.04804,37.73685,1,0,36,46,0,0,0,15,0,0,0,2,0,0,18.5871719,0.6124584820000001,272.9390738,3.724952016,-0.5073762279999999,9.43e-07,-0.3,0,585,12
5266,2015/6/16,133.86536,48.38781,1,46,0,16,0,0,15,9,34,8,19,0,0,0,33.6668599,0.257113198,295.106502,-0.066645682,2.155129978,0.001402203,0.77401001,0,653,6
5267,2015/3/2,101.422703,29.09751242,0,4421,0,19,0,0,25,18,38,0,0,0,0,0,13.65130774,1.173083585,272.2976118,1.1646219999999998,0.26262656300000004,0.000478582,0.48393501,2,939,3
5269,2016/6/14,132.6826,45.40236,1,70,23,68,0,0,0,0,9,0,0,0,0,0,38.35918638,9.464712646,290.798632,-0.199677927,-0.304779794,0.003242515,0.585275,4,581,6
5270,2016/1/12,112.41760829999998,26.45280547,0,78,0,38,0,0,3,0,25,0,0,35,0,0,4.3921495230000005,0.695284275,279.21355760000006,-0.017738291,0.073270593,0.002164776,0.371344995,249,1392,1
5271,2015/4/11,132.35212,48.00656,1,54,3,37,10,0,31,5,14,0,0,0,0,0,22.57329367,23.25602149,276.3118024,0.584058489,0.703935295,0.0007388210000000001,0.232194995,0,588,4
5272,2014/6/28,87.58143588,34.08520886,0,5209,28,17,0,0,0,44,0,0,0,11,0,0,209.5574159,5.469343108,275.9614607,-0.757148845,-2.289118171,0.001016012,0.105469995,0,159,6
5273,2014/8/13,132.8724,45.13806,1,67,0,80,0,0,3,0,17,0,0,0,0,0,48.90337683,2.902338487,293.6763785,0.537998242,-0.203702016,0.003589238,0.7289,2,611,8
5274,2016/1/26,116.30756,28.86406,1,17,0,10,0,0,6,0,26,58,0,0,0,0,15.53043572,0.20858192600000008,275.8652649,0.230052258,-1.244433318,0.002937346,0.282980005,32,1271,1
5275,2014/10/18,134.01576,47.26393,1,45,17,71,3,0,0,0,10,0,0,0,0,0,22.64836997,13.22915727,278.4900469,1.307005235,1.687196263,0.0007517810000000001,0.35606499,2,635,10
5276,2015/4/14,132.40464,47.99394,1,54,0,52,21,0,0,21,5,0,0,0,0,0,22.14058832,19.67035723,278.96002630000004,-0.253942192,0.7759252190000001,0.001206008,0.24438501,0,588,4
5277,2014/8/26,127.22116,48.90855,1,350,0,49,0,0,26,25,0,0,0,0,0,0,45.1562959,35.70585514,292.9839652,-0.7953173090000001,1.087178699,0.000940304,0.77647002,11,570,8
5278,2014/8/6,92.60852602,41.97569174,0,860,100,0,0,0,0,0,0,0,0,0,0,0,71.98884059,67.57710432,301.3227059,1.227457711,-3.657979318,2.43e-07,0.054940002,0,33,8
5279,2016/11/9,96.25482169,30.5443915,0,4388,0,0,0,0,0,58,0,0,0,13,30,0,94.64090668,22.89395609,266.01242940000003,0.700511745,0.8356203609999999,0.000435756,0.15315999800000002,12,550,11
5280,2015/4/23,133.48366,47.26997,1,48,0,74,0,0,16,0,10,0,0,0,0,0,9.067525512000001,14.03140929,282.5704825,2.226692115,-1.353292133,0.0007332389999999999,0.165665002,2,608,4
5281,2015/12/17,116.35252,28.76128,1,15,0,25,0,0,0,0,8,16,34,17,0,0,26.67403066,0.0,279.3427429,-0.193133891,-1.2136661709999998,0.00026101,0.308125,54,1300,12
5282,2018/11/25,116.0394502,29.97889421,1,15,0,0,0,32,0,0,19,49,0,0,0,0,13.36749213,0.0,285.2444458,-0.31535771100000004,-0.367833082,1.1e-05,-0.3,149,1405,11
5283,2016/5/13,134.633928,48.159532,1,33,0,28,10,0,4,10,13,35,0,0,0,0,20.82949624,0.0,285.3028129,0.31200414,-0.103994189,0.003698658,0.419329981,14,665,5
5284,2015/2/26,121.6568749,51.03931441,0,809,0,0,0,0,46,0,54,0,0,0,0,0,46.31491236,37.78821641,257.2584141,1.051857412,-0.601108206,0.000212316,0.171240002,1,478,2
